Symbol,Company_Name,Sector,Signal,Signal_Score,In_Portfolio
STARCEMENT,Star Cement Limited,Basic Materials,HOLD,52.46328437917222,False
NACLIND,NACL Industries Limited,Basic Materials,HOLD,52.44993324432576,False
WANBURY,Wanbury Limited,Healthcare,HOLD,52.43658210947931,False
KIRLOSBROS,Kirloskar Brothers Limited,Industrials,HOLD,52.41321762349801,False
CANFINHOME,Can Fin Homes Limited,Financial Services,HOLD,52.31642189586115,False
INDHOTEL,The Indian Hotels Company Limited,Consumer Cyclical,HOLD,52.31642189586115,False
TVSMOTOR,TVS Motor Company Limited,Consumer Cyclical,HOLD,52.17289719626168,False
TRIVENI,Triveni Engineering & Industries Limited,Consumer Defensive,HOLD,52.09946595460614,False
DRREDDY,Dr. Reddy's Laboratories Limited,Healthcare,HOLD,52.09279038718291,False
SARDAEN,Sarda Energy & Minerals Limited,Basic Materials,HOLD,52.0694259012016,False
TINNARUBR,Tinna Rubber and Infrastructure Limited,Basic Materials,HOLD,52.032710280373834,False
PRIMESECU,Prime Securities Limited,Financial Services,HOLD,51.95927903871829,False
GPTINFRA,GPT Infraprojects Limited,Industrials,HOLD,51.89252336448598,False
HAL,Hindustan Aeronautics Limited,Industrials,HOLD,51.87249666221629,False
HYUNDAI,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,HOLD,51.86915887850467,False
THELEELA,Leela Palaces Hotels & Resorts Limited,Consumer Cyclical,HOLD,51.83578104138852,False
BANSWRAS,Banswara Syntex Limited,Consumer Cyclical,HOLD,51.77236315086783,False
INDGN,INDEGENE LIMITED,Healthcare,HOLD,51.70560747663551,False
SARLAPOLY,Sarla Performance Fibers Limited,Consumer Cyclical,HOLD,51.632176234979966,False
LMW,LMW Limited,Industrials,HOLD,51.62550066755674,False
JSLL,JEENA SIKHO LIFECARE LTD,Healthcare,HOLD,51.612149532710276,False
HEMIPROP,Hemisphere Properties India Limited,Real Estate,HOLD,51.57877169559413,False
BIRET,"BIRET.NS,0P0001LR17,171521",,HOLD,51.56542056074767,False
IIFL,IIFL Finance Limited,Financial Services,HOLD,51.51869158878505,False
ULTRACEMCO,UltraTech Cement Limited,Basic Materials,HOLD,51.518691588785046,False
UFO,UFO Moviez India Limited,Communication Services,HOLD,51.46194926568758,False
FILATEX,Filatex India Limited,Consumer Cyclical,HOLD,51.32510013351135,False
TEAMLEASE,TeamLease Services Limited,Industrials,HOLD,51.321762349799734,False
WINDLAS,Windlas Biotech Limited,Healthcare,HOLD,51.30507343124165,False
RATNAMANI,Ratnamani Metals & Tubes Limited,Basic Materials,HOLD,51.27503337783712,False
BHARATSE,Bharat Seats Limited,Consumer Cyclical,HOLD,51.258344459279044,False
SUMICHEM,Sumitomo Chemical India Limited,Basic Materials,HOLD,51.20827770360481,False
HINDUNILVR,Hindustan Unilever Limited,Consumer Defensive,HOLD,51.1849132176235,False
PVRINOX,PVR INOX Limited,Communication Services,HOLD,51.13150867823765,False
ASAL,Automotive Stampings and Assemblies Limited,Consumer Cyclical,HOLD,51.11481975967957,False
HLEGLAS,HLE Glascoat Limited,Industrials,HOLD,51.06809078771696,False
KRYSTAL,KRYSTAL INTEGRATED SER L,Industrials,HOLD,51.024699599465954,False
MAZDA,Mazda Limited,Industrials,HOLD,50.997997329773035,False
CONCORDBIO,Concord Biotech Limited,Healthcare,HOLD,50.987983978638184,False
PAYTM,One97 Communications Limited,Technology,HOLD,50.96128170894526,False
MGL,Mahanagar Gas Limited,Utilities,HOLD,50.95794392523364,False
PVP,PVP Ventures Limited,Industrials,HOLD,50.92456608811749,False
TATACHEM,Tata Chemicals Limited,Basic Materials,HOLD,50.92122830440587,False
SINDHUTRAD,Sindhu Trade Links Limited,Industrials,HOLD,50.9045393858478,False
SRM,SRM CONTRACTORS LIMITED,Industrials,HOLD,50.88117489986649,False
SWSOLAR,Sterling and Wilson Renewable Energy Limited,Technology,HOLD,50.87783711615488,False
SHRIRAMPPS,Shriram Properties Limited,Real Estate,HOLD,50.74098798397863,False
MARUTI,Maruti Suzuki India Limited,Consumer Cyclical,HOLD,50.73765020026702,False
NOCIL,NOCIL Limited,Basic Materials,HOLD,50.68090787716955,False
PYRAMID,Pyramid Technoplast Limited,Consumer Cyclical,HOLD,50.647530040053404,False
DENORA,De Nora India Limited,Industrials,HOLD,50.63751668891856,False
RPSGVENT,RPSG Ventures Limited,Technology,HOLD,50.59412550066756,False
DATAMATICS,Datamatics Global Services Limited,Technology,HOLD,50.51401869158878,False
TASTYBITE,Tasty Bite Eatables Limited,Consumer Defensive,HOLD,50.50400534045394,False
EDELWEISS,Edelweiss Financial Services Limited,Financial Services,HOLD,50.4739652870494,False
BIKAJI,Bikaji Foods International Limited,Consumer Defensive,HOLD,50.40053404539386,False
APTUS,Aptus Value Housing Finance India Limited,Financial Services,HOLD,50.35714285714286,False
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Financial Services,HOLD,50.35714285714286,False
BHARTIARTL,Bharti Airtel Limited,Communication Services,HOLD,50.33377837116155,False
VMM,VISHAL MEGA MART LIMITED,Consumer Cyclical,HOLD,50.24365821094793,False
JAICORPLTD,Jai Corp Limited,Basic Materials,HOLD,50.21695594125501,False
FDC,FDC Limited,Healthcare,HOLD,50.213618157543394,False
RACLGEAR,RACL Geartech Limited,Consumer Cyclical,HOLD,50.13684913217623,False
CARRARO,CARRARO INDIA LIMITED,Consumer Cyclical,HOLD,50.06341789052069,False
SMCGLOBAL,SMC Global Securities Limited,Financial Services,HOLD,50.05006675567423,False
TATAINVEST,Tata Investment Corporation Limited,Financial Services,HOLD,49.91989319092122,False
GNA,G N A Axles Limited,Consumer Cyclical,HOLD,49.88317757009345,False
CNL,Creative Newtech Limited,Technology,HOLD,49.83311081441923,False
GICRE,General Insurance Corporation of India,Financial Services,HOLD,49.799732977303066,False
FINPIPE,Finolex Industries Limited,Industrials,HOLD,49.76635514018692,False
IRB,IRB Infrastructure Developers Limited,Industrials,HOLD,49.739652870494,False
MACPOWER,Macpower CNC Machines Limited,Industrials,HOLD,49.7196261682243,False
GPECO,"GPECO.NS,0P0001T5Y4,294000",,HOLD,49.696261682243,False
PPLPHARMA,Piramal Pharma Limited,Healthcare,HOLD,49.649532710280376,False
UGARSUGAR,The Ugar Sugar Works Limited,Consumer Defensive,HOLD,49.649532710280376,False
MAXHEALTH,Max Healthcare Institute Limited,Healthcare,HOLD,49.64953271028037,False
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,HOLD,49.642857142857146,False
WAAREERTL,Waaree Renewable Technologies Limited,Industrials,HOLD,49.62616822429907,False
TEXINFRA,Texmaco Infrastructure & Holdings Limited,Real Estate,HOLD,49.606141522029375,False
CROMPTON,Crompton Greaves Consumer Electricals Limited,Consumer Cyclical,HOLD,49.60280373831776,False
CAMPUS,Campus Activewear Limited,Consumer Cyclical,HOLD,49.579439252336456,False
INDIACEM,The India Cements Limited,Basic Materials,HOLD,49.576101468624834,False
TANLA,Tanla Platforms Limited,Technology,HOLD,49.56275033377837,False
JUBLPHARMA,Jubilant Pharmova Limited,Healthcare,HOLD,49.542723631508686,False
BAJFINANCE,Bajaj Finance Limited,Financial Services,HOLD,49.53604806408545,False
AADHARHFC,AADHAR HOUSING FINANCE L,Financial Services,HOLD,49.509345794392516,False
SUPREMEIND,The Supreme Industries Limited,Industrials,HOLD,49.472630173564745,False
JWL,Jupiter Wagons Limited,Industrials,HOLD,49.45260347129506,False
BORANA,BORANA WEAVES LIMITED,Consumer Cyclical,HOLD,49.43591455273698,False
MMP,MMP Industries Limited,Basic Materials,HOLD,49.40587449933244,False
JAYAGROGN,Jayant Agro-Organics Limited,Basic Materials,HOLD,49.37249666221629,False
LICI,Life Insurance Corporation of India,Financial Services,HOLD,49.36915887850466,False
CASTROLIND,Castrol India Limited,Energy,HOLD,49.359145527369826,False
KMSUGAR,K.M. Sugar Mills Limited,Consumer Defensive,HOLD,49.33911882510014,False
AURUM,Aurum PropTech Limited,Real Estate,HOLD,49.309078771695596,False
TECHM,Tech Mahindra Limited,Technology,HOLD,49.27903871829106,False
ASAHIINDIA,Asahi India Glass Limited,Consumer Cyclical,HOLD,49.272363150867825,False
SWARAJENG,Swaraj Engines Limited,Consumer Cyclical,HOLD,49.252336448598136,False
NHPC,NHPC Limited,Utilities,HOLD,49.1822429906542,False
TI,Tilaknagar Industries Ltd.,Consumer Defensive,HOLD,49.17222963951936,False
MAHLOG,Mahindra Logistics Limited,Industrials,HOLD,49.15220293724967,False
NAVKARCORP,Navkar Corporation Limited,Industrials,HOLD,49.1154873164219,False
CANBK,Canara Bank,Financial Services,HOLD,49.10881174899867,False
VSSL,Vardhman Special Steels Limited,Basic Materials,HOLD,49.03538050734313,False
LUMAXIND,Lumax Industries Limited,Consumer Cyclical,HOLD,48.951935914552735,False
PRAKASH,Prakash Industries Limited,Basic Materials,HOLD,48.92857142857143,False
PETRONET,Petronet LNG Limited,Energy,HOLD,48.91855807743658,False
ATULAUTO,Atul Auto Limited,Consumer Cyclical,HOLD,48.851802403204275,False
LXCHEM,Laxmi Organic Industries Limited,Basic Materials,HOLD,48.80841121495327,False
INDIAGLYCO,India Glycols Limited,Basic Materials,HOLD,48.79172229639519,False
BEML,BEML Limited,Industrials,HOLD,48.78838451268358,False
GODAVARIB,GODAVARI BIOREFINERIES L,Basic Materials,HOLD,48.78170894526035,False
DOMS,DOMS Industries Limited,Industrials,HOLD,48.758344459279044,False
ENDURANCE,Endurance Technologies Limited,Consumer Cyclical,HOLD,48.69492656875834,False
SRF,SRF Limited,Industrials,HOLD,48.61481975967957,False
JKPAPER,JK Paper Limited,Basic Materials,HOLD,48.58811748998665,False
KRBL,KRBL Limited,Consumer Defensive,HOLD,48.564753004005354,False
UCOBANK,UCO Bank,Financial Services,HOLD,48.504672897196265,False
TVSHLTD,TVS Holdings Limited,Consumer Cyclical,HOLD,48.49465954606142,False
IOB,Indian Overseas Bank,Financial Services,HOLD,48.467957276368494,False
GUJGASLTD,Gujarat Energy Limited,Utilities,HOLD,48.46461949265687,False
MAXESTATES,MAX ESTATES LIMITED,Real Estate,HOLD,48.46128170894526,False
ROTO,Roto Pumps Limited,Industrials,HOLD,48.441255006675576,False
VARROC,Varroc Engineering Limited,Consumer Cyclical,HOLD,48.44125500667556,False
3MINDIA,3M India Limited,Industrials,HOLD,48.431241655540724,False
SIMPLEXINF,Simplex Infrastructures Limited,Industrials,HOLD,48.381174899866494,False
VENKEYS,Venky's (India) Limited,Consumer Defensive,HOLD,48.36782376502003,False
NATCOPHARM,NATCO Pharma Limited,Healthcare,HOLD,48.32443257676903,False
CREST,Crest Ventures Limited,Financial Services,HOLD,48.28437917222964,False
TEGA,Tega Industries Limited,Industrials,HOLD,48.247663551401864,False
MFSL,Max Financial Services Limited,Financial Services,HOLD,48.23431241655542,False
ALBERTDAVD,Albert David Limited,Healthcare,HOLD,48.23431241655541,False
ORBTEXP,Orbit Exports Limited,Consumer Cyclical,HOLD,48.22763684913218,False
NIITLTD,NIIT Limited,Consumer Defensive,HOLD,48.194259012016026,False
BAHETI,"BAHETI.NS,0P0001Q4XC,12750",,HOLD,48.190921228304404,False
ACE,Action Construction Equipment Limited,Industrials,HOLD,48.16088117489987,False
BALMLAWRIE,Balmer Lawrie & Co. Ltd.,Industrials,HOLD,48.13751668891856,False
SETL,Standard Engineering Technology Limited,Industrials,HOLD,48.03404539385848,False
ONESOURCE,ONESOURCE SPECL PHARMA L,Healthcare,HOLD,47.923898531375166,False
IOC,Indian Oil Corporation Limited,Energy,HOLD,47.87716955941256,False
MUNJALSHOW,Munjal Showa Limited,Consumer Cyclical,HOLD,47.87716955941255,False
ALLDIGI,Alldigi Tech Limited,Industrials,HOLD,47.8671562082777,False
VEEDOL,Veedol Corporation Limited,Basic Materials,HOLD,47.853805073431246,False
NAVA,Nava Limited,Industrials,HOLD,47.83377837116155,False
PRICOLLTD,Pricol Limited,Consumer Cyclical,HOLD,47.82710280373831,False
GICHSGFIN,GIC Housing Finance Limited,Financial Services,HOLD,47.8237650200267,False
TRIDENT,Trident Limited,Consumer Cyclical,HOLD,47.81708945260347,False
APLAPOLLO,APL Apollo Tubes Limited,Basic Materials,HOLD,47.79706275033378,False
ORIENTELEC,Orient Electric Limited,Consumer Cyclical,HOLD,47.77703604806409,False
GRSE,Garden Reach Shipbuilders & Engineers Limited,Industrials,HOLD,47.750333778371164,False
HTMEDIA,HT Media Limited,Communication Services,HOLD,47.73698264352469,False
ISGEC,Isgec Heavy Engineering Limited,Industrials,HOLD,47.73364485981308,False
ICEMAKE,Ice Make Refrigeration Limited,Industrials,HOLD,47.68357810413885,False
GSFC,Gujarat State Fertilizers & Chemicals Limited,Basic Materials,HOLD,47.676902536715616,False
HDFCAMC,HDFC Asset Management Company Limited,Financial Services,HOLD,47.64352469959947,False
GARFIBRES,Garware Technical Fibres Limited,Consumer Cyclical,HOLD,47.64352469959947,False
UDS,Updater Services Limited,Industrials,HOLD,47.53004005340454,False
THEMISMED,Themis Medicare Limited,Healthcare,HOLD,47.496662216288385,False
ASHOKLEY,Ashok Leyland Limited,Industrials,HOLD,47.45327102803739,False
KABRAEXTRU,Kabra Extrusiontechnik Limited,Industrials,HOLD,47.446595460614155,False
OMAXE,Omaxe Limited,Real Estate,HOLD,47.43991989319092,False
HITECH,Hi-Tech Pipes Limited,Basic Materials,HOLD,47.43991989319092,False
ACI,Archean Chemical Industries Limited,Basic Materials,HOLD,47.39986648865153,False
BOMDYEING,The Bombay Dyeing and Manufacturing Company Limited,Consumer Cyclical,HOLD,47.36982643524699,False
INDIAMART,IndiaMART InterMESH Limited,Communication Services,HOLD,47.32309746328438,False
VINYLINDIA,Vinyl Chemicals (India) Limited,Basic Materials,HOLD,47.31642189586115,False
ETERNAL,Eternal Limited,Consumer Cyclical,HOLD,47.25967957276369,False
FORCEMOT,Force Motors Limited,Consumer Cyclical,HOLD,47.25300400534046,False
ESABINDIA,ESAB India Limited,Industrials,HOLD,47.23297730307076,False
CONCOR,Container Corporation of India Limited,Industrials,HOLD,47.21628838451268,False
TARIL,TRANS & RECTI. LTD,Industrials,HOLD,47.186248331108146,False
GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,HOLD,47.086114819759686,False
TTML,Tata Teleservices (Maharashtra) Limited,Communication Services,HOLD,47.05941255006675,False
SURYAROSNI,Surya Roshni Limited,Basic Materials,HOLD,47.02937249666221,False
JINDWORLD,Jindal Worldwide Limited,Consumer Cyclical,HOLD,47.01602136181575,False
GRAVITA,Gravita India Limited,Industrials,HOLD,47.00600801068091,False
AGARWALEYE,DR AGARWALS HEALTH CARE L,Healthcare,HOLD,47.002670226969286,False
RAMCOIND,Ramco Industries Limited,Industrials,HOLD,46.97930574098798,False
IGL,Indraprastha Gas Limited,Utilities,HOLD,46.979305740987975,False
NELCO,Nelco Limited,Technology,HOLD,46.95594125500668,False
AUTOIND,Autoline Industries Limited,Consumer Cyclical,HOLD,46.89252336448599,False
PNB,Punjab National Bank,Financial Services,HOLD,46.77570093457945,False
HOMEFIRST,Home First Finance Company India Limited,Financial Services,HOLD,46.759012016021366,False
SJVN,SJVN Limited,Utilities,HOLD,46.75567423230975,False
TNPETRO,Tamilnadu Petroproducts Limited,Basic Materials,HOLD,46.722296395193595,False
RCF,Rashtriya Chemicals and Fertilizers Limited,Basic Materials,HOLD,46.715620827770366,False
BLKASHYAP,B.L. Kashyap and Sons Limited,Industrials,HOLD,46.66555407209613,False
VOLTAS,Voltas Limited,Consumer Cyclical,HOLD,46.655540720961284,False
JLHL,Jupiter Life Line Hospitals Limited,Healthcare,HOLD,46.63217623497997,False
MAITHANALL,Maithan Alloys Limited,Basic Materials,HOLD,46.58544726301735,False
GPPL,Gujarat Pipavav Port Limited,Industrials,HOLD,46.56875834445928,False
SPLPETRO,Supreme Petrochem Limited,Basic Materials,HOLD,46.53871829105474,False
JUBLINGREA,Jubilant Ingrevia Limited,Basic Materials,HOLD,46.525367156208276,False
ATMASTCO,"ATMASTCO.NS,0P0001SEJZ,69600",,HOLD,46.52202937249667,False
REPCOHOME,Repco Home Finance Limited,Financial Services,HOLD,46.458611481975964,False
ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,Consumer Cyclical,HOLD,46.425233644859816,False
ARVSMART,Arvind SmartSpaces Limited,Real Estate,HOLD,46.41522029372497,False
RBZJEWEL,RBZ Jewellers Limited,Consumer Cyclical,HOLD,46.41188251001335,False
TTKPRESTIG,TTK Prestige Limited,Consumer Cyclical,HOLD,46.34846461949265,False
GANESHHOU,Ganesh Housing Limited,Real Estate,HOLD,46.32510013351134,False
BLUEJET,Blue Jet Healthcare Limited,Healthcare,HOLD,46.30507343124166,False
COSMOFIRST,Cosmo First Limited,Consumer Cyclical,HOLD,46.30173564753004,False
GMBREW,G.M. Breweries Limited,Consumer Defensive,HOLD,46.248331108144185,False
IREDA,Indian Renewable Energy Development Agency Limited,Financial Services,HOLD,46.22496662216288,False
SHALBY,Shalby Limited,Healthcare,HOLD,46.16822429906542,False
SUYOG,Suyog Telematics Limited,Communication Services,HOLD,46.16488651535381,False
CENTURYPLY,Century Plyboards (India) Limited,Basic Materials,HOLD,46.12483311081442,False
NESCO,Nesco Limited,Industrials,HOLD,46.09813084112149,False
ARIES,Aries Agro Limited,Basic Materials,HOLD,46.068090787716955,False
PARAGMILK,Parag Milk Foods Limited,Consumer Defensive,HOLD,46.05140186915888,False
AARTIDRUGS,Aarti Drugs Limited,Healthcare,HOLD,46.02803738317757,False
INDORAMA,Indo Rama Synthetics (India) Limited,Consumer Cyclical,HOLD,45.93124165554072,False
BGRENERGY,BGR Energy Systems Limited,Industrials,HOLD,45.917890520694264,False
SGIL,Synergy Green Industries Limited,Industrials,HOLD,45.91455273698264,False
SHREECEM,Shree Cement Limited,Basic Materials,HOLD,45.777703604806405,False
SUNDRMFAST,Sundram Fasteners Limited,Consumer Cyclical,HOLD,45.76769025367156,False
EMIL,Electronics Mart India Limited,Consumer Cyclical,HOLD,45.751001335113486,False
MANBA,MANBA FINANCE LIMITED,Financial Services,HOLD,45.68758344459279,False
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,Basic Materials,HOLD,45.67089452603471,False
ARVINDFASN,Arvind Fashions Limited,Consumer Cyclical,HOLD,45.5607476635514,False
NCC,NCC Limited,Industrials,HOLD,45.510680907877166,False
RPGLIFE,RPG Life Sciences Limited,Healthcare,HOLD,45.504005340453936,False
M&M,Mahindra & Mahindra Limited,Consumer Cyclical,HOLD,45.50066755674232,False
RIIL,Reliance Industrial Infrastructure Limited,Industrials,HOLD,45.467289719626166,False
INDIGO,InterGlobe Aviation Limited,Industrials,HOLD,45.37716955941255,False
CARERATING,CARE Ratings Limited,Financial Services,HOLD,45.31708945260347,False
SANOFICONR,SANOFI CONS HEALTHC IND L,Healthcare,HOLD,45.313751668891854,False
ORIENTHOT,Oriental Hotels Limited,Consumer Cyclical,HOLD,45.263684913217624,False
TEMBO,Tembo Global Industries Limited,Industrials,HOLD,45.21695594125501,False
JITFINFRA,JITF Infralogistics Limited,Industrials,HOLD,45.18024032042723,False
ORICONENT,Oricon Enterprises Limited,Consumer Cyclical,HOLD,45.133511348464616,False
TVSELECT,TVS Electronics Limited,Technology,HOLD,45.09345794392523,False
PPL,Prakash Pipes Limited,Industrials,HOLD,45.003337783711615,False
HATSUN,Hatsun Agro Product Limited,Consumer Defensive,HOLD,44.94325767690253,False
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Financial Services,HOLD,44.933244325767696,False
CHOICEIN,Choice International Limited,Financial Services,HOLD,44.8931909212283,False
NAVNETEDUL,Navneet Education Limited,Communication Services,HOLD,44.85981308411214,False
CYBERTECH,CyberTech Systems and Software Limited,Technology,HOLD,44.82643524699599,False
RITCO,Ritco Logistics Limited,Industrials,HOLD,44.81308411214953,False
TBOTEK,TBO TEK LIMITED,Consumer Cyclical,HOLD,44.8064085447263,False
JAYSREETEA,Jay Shree Tea & Industries Limited,Consumer Defensive,HOLD,44.78304405874499,False
ABBOTINDIA,Abbott India Limited,Healthcare,HOLD,44.74632843791722,False
ALPEXSOLAR,"ALPEXSOLAR.NS,0P0001SDK4,104400",,HOLD,44.65287049399199,False
TREL,Transindia Real Estate Limited,Real Estate,HOLD,44.632843791722294,False
LANDMARK,Landmark Cars Limited,Consumer Cyclical,HOLD,44.59279038718291,False
SPMLINFRA,SPML Infra Limited,Industrials,HOLD,44.582777036048064,False
BAJAJHFL,BAJAJ HOUSING FINANCE LTD,Financial Services,HOLD,44.576101468624834,False
RELAXO,Relaxo Footwears Limited,Consumer Cyclical,HOLD,44.562750333778375,False
GOACARBON,Goa Carbon Limited,Basic Materials,HOLD,44.50934579439252,False
SIRCA,Sirca Paints India Limited,Basic Materials,HOLD,44.47263017356475,False
PRESTIGE,Prestige Estates Projects Limited,Real Estate,HOLD,44.40921228304406,False
GANECOS,Ganesha Ecosphere Limited,Consumer Cyclical,HOLD,44.409212283044056,False
IFBIND,IFB Industries Limited,Consumer Cyclical,HOLD,44.38918558077437,False
ERIS,Eris Lifesciences Limited,Healthcare,HOLD,44.38918558077436,False
VIVIANA,VIVIANA POWER TECH LTD,Industrials,HOLD,44.3758344459279,False
MUTHOOTFIN,Muthoot Finance Limited,Financial Services,HOLD,44.34245660881175,False
ARE&M,Amara Raja Energy & Mobility Limited,Industrials,HOLD,44.2456608811749,False
BLACKBUCK,BlackBuck Limited,Technology,HOLD,44.24566088117489,False
JSL,Jindal Stainless Limited,Basic Materials,HOLD,44.20894526034713,False
IPL,India Pesticides Limited,Basic Materials,HOLD,44.13551401869158,False
UTTAMSUGAR,Uttam Sugar Mills Limited,Consumer Defensive,HOLD,44.068758344459276,False
KPIGREEN,KPI Green Energy Limited,Utilities,HOLD,43.95527369826436,False
SUNCLAY,Sundaram-Clayton Limited,Industrials,HOLD,43.93524699599466,False
KIRLOSIND,Kirloskar Industries Limited,Industrials,HOLD,43.91188251001335,False
DIXON,Dixon Technologies (India) Limited,Technology,HOLD,43.871829105473964,False
RELIANCE,Reliance Industries Limited,Energy,HOLD,43.86849132176235,False
BANSALWIRE,BANSAL WIRE INDUSTRIES L,Basic Materials,HOLD,43.85514018691589,False
CENTRALBK,Central Bank of India,Financial Services,HOLD,43.85514018691589,False
5PAISA,5paisa Capital Limited,Financial Services,HOLD,43.80507343124165,False
PRSMJOHNSN,Prism Johnson Limited,Basic Materials,HOLD,43.78838451268358,False
DELTACORP,Delta Corp Limited,Consumer Cyclical,HOLD,43.76168224299065,False
DBL,Dilip Buildcon Limited,Industrials,HOLD,43.728304405874496,False
BPCL,Bharat Petroleum Corporation Limited,Energy,HOLD,43.71829105473965,False
THEJO,Thejo Engineering Limited,Industrials,HOLD,43.71495327102804,False
HINDWAREAP,Hindware Home Innovation Limited,Consumer Cyclical,HOLD,43.71161548731642,False
BRITANNIA,Britannia Industries Limited,Consumer Defensive,HOLD,43.65487316421896,False
20MICRONS,20 Microns Limited,Basic Materials,HOLD,43.5981308411215,False
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Basic Materials,HOLD,43.58477970627503,False
AWL,AWL Agri Business Limited,Consumer Defensive,HOLD,43.58144192256342,False
MAZDOCK,Mazagon Dock Shipbuilders Limited,Industrials,HOLD,43.56475300400534,False
IEX,Indian Energy Exchange Limited,Financial Services,HOLD,43.541388518024036,False
VALIANTORG,Valiant Organics Limited,Basic Materials,HOLD,43.504672897196265,False
KPEL,K.P. Energy Limited,Industrials,HOLD,43.49465954606141,False
NFL,National Fertilizers Limited,Basic Materials,HOLD,43.48130841121495,False
FLAIR,FLAIR WRITING INDUST LTD,Industrials,HOLD,43.424566088117494,False
STCINDIA,The State Trading Corporation of India Limited,Industrials,HOLD,43.41121495327103,False
GODFRYPHLP,Godfrey Phillips India Limited,Consumer Defensive,HOLD,43.3411214953271,False
RITES,RITES Limited,Industrials,HOLD,43.30106809078772,False
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,HOLD,43.28437917222964,False
SOBHA,Sobha Limited,Real Estate,HOLD,43.28104138851802,False
KSCL,Kaveri Seed Company Limited,Basic Materials,HOLD,43.27770360480641,False
SBILIFE,SBI Life Insurance Company Limited,Financial Services,HOLD,43.23097463284379,False
GILLETTE,Gillette India Limited,Consumer Defensive,HOLD,43.207610146862486,False
LTFOODS,LT Foods Limited,Consumer Defensive,HOLD,43.177570093457945,False
PFS,PTC India Financial Services Limited,Financial Services,HOLD,43.15420560747664,False
EIEL,ENVIRO INFRA ENGINEERS L,Industrials,HOLD,43.147530040053404,False
SCILAL,Shipping Corporation of India Land and Assets Limited,Real Estate,HOLD,43.10747663551402,False
DHANUKA,Dhanuka Agritech Limited,Basic Materials,HOLD,43.08744993324432,False
VIPIND,V.I.P. Industries Limited,Consumer Cyclical,HOLD,43.08744993324432,False
SHOPERSTOP,Shoppers Stop Limited,Consumer Cyclical,HOLD,43.04405874499332,False
POKARNA,Pokarna Limited,Industrials,HOLD,43.02069425901202,False
DALMIASUG,Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,HOLD,43.00400534045394,False
INDOTHAI,Indo Thai Securities Limited,Financial Services,HOLD,42.97730307076101,False
AJAXENGG,AJAX ENGINEERING LIMITED,Industrials,HOLD,42.923898531375166,False
POLICYBZR,PB Fintech Limited,Financial Services,HOLD,42.873831775700936,False
SAGILITY,Sagility Limited,Healthcare,HOLD,42.8437917222964,False
DABUR,Dabur India Limited,Consumer Defensive,HOLD,42.77036048064085,False
MPHASIS,Mphasis Limited,Technology,HOLD,42.76702269692924,False
KIRLFER,Kirloskar Ferrous Industries Limited,Industrials,HOLD,42.76034712950601,False
MASFIN,MAS Financial Services Limited,Financial Services,HOLD,42.74699599465954,False
HINDPETRO,Hindustan Petroleum Corporation Limited,Energy,HOLD,42.7369826435247,False
UPL,UPL Limited,Basic Materials,HOLD,42.69692923898532,False
INDOSTAR,IndoStar Capital Finance Limited,Financial Services,HOLD,42.65353805073431,False
BAYERCROP,Bayer CropScience Limited,Basic Materials,HOLD,42.50333778371162,False
ICICIGI,ICICI Lombard General Insurance Company Limited,Financial Services,HOLD,42.49332443257676,False
MINDTECK,Mindteck (India) Limited,Technology,HOLD,42.46995994659546,False
AEGISVOPAK,AEGIS VOPAK TERMINALS LTD,Energy,HOLD,42.44659546061415,False
GMRP&UI,GMR Power And Urban Infra Limited,Energy,HOLD,42.439919893190925,False
IFGLEXPOR,IFGL Refractories Limited,Basic Materials,HOLD,42.423230974632844,False
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Financial Services,HOLD,42.389853137516695,False
STYRENIX,Styrenix Performance Materials Limited,Basic Materials,HOLD,42.33311081441923,False
IRMENERGY,IRM Energy Limited,Utilities,HOLD,42.28304405874499,False
TCIEXP,TCI Express Limited,Industrials,HOLD,42.27636849132176,False
PROZONER,Prozone Realty Limited,Real Estate,HOLD,42.20961281708945,False
DCXINDIA,DCX Systems Limited,Industrials,HOLD,42.192923898531376,False
GODREJPROP,Godrej Properties Limited,Real Estate,HOLD,42.16622162883844,False
KSOLVES,Ksolves India Limited,Technology,HOLD,42.15287049399199,False
NUVOCO,Nuvoco Vistas Corporation Limited,Basic Materials,HOLD,42.15287049399198,False
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,Consumer Cyclical,HOLD,42.14619492656876,False
TRENT,Trent Limited,Consumer Cyclical,HOLD,42.09612817089453,False
SHANTIGEAR,Shanthi Gears Limited,Industrials,HOLD,42.082777036048064,False
DOLATALGO,Dolat Algotech Limited,Financial Services,HOLD,42.062750333778375,False
IRFC,Indian Railway Finance Corporation Limited,Financial Services,HOLD,42.039385847797064,False
DONEAR,Donear Industries Limited,Consumer Cyclical,HOLD,41.98598130841122,False
